status	url	deploymentPath
OK	https://shadowgarden-bon.pages.dev/assets/js/reader/continuous.js	/assets/js/reader/continuous.js
OK	https://shadowgarden-bon.pages.dev/assets/js/reader/resume-controller.js	/assets/js/reader/resume-controller.js
OK	https://shadowgarden-bon.pages.dev/assets/js/reader/rendition.js	/assets/js/reader/rendition.js
FAILED	https://shadowgarden-bon.pages.dev/assets/js/admin/$%7Besc(cover)%7D	/assets/js/admin/$%7Besc(cover)%7D
FAILED	https://shadowgarden-bon.pages.dev/assets/js/admin/series	/assets/js/admin/series
OK	https://shadowgarden-bon.pages.dev/assets/css/admin-import-report.css?v=2.11.0	/assets/css/admin-import-report.css
FAILED	https://shadowgarden-bon.pages.dev/assets/js/admin/q.objectUrl	/assets/js/admin/q.objectUrl
FAILED	https://shadowgarden-bon.pages.dev/assets/js/domain/raw,%20baseHref(	/assets/js/domain/raw,%20baseHref(
FAILED	https://shadowgarden-bon.pages.dev/assets/js/domain/bytes	/assets/js/domain/bytes
FAILED	https://shadowgarden-bon.pages.dev/assets/js/domain/digest.slice(0,%2016	/assets/js/domain/digest.slice(0,%2016
FAILED	https://shadowgarden-bon.pages.dev/assets/js/domain/seriesId	/assets/js/domain/seriesId
FAILED	https://shadowgarden-bon.pages.dev/assets/js/domain/adult%20=%20false	/assets/js/domain/adult%20=%20false
FAILED	https://shadowgarden-bon.pages.dev/assets/js/domain/path	/assets/js/domain/path
OK	https://shadowgarden-bon.pages.dev/media/shadow-garden/covers/adult-adolescent-adam-1-c32fd954-detail.webp	/media/shadow-garden/covers/adult-adolescent-adam-1-c32fd954-detail.webp
OK	https://shadowgarden-bon.pages.dev/media/shadow-garden/covers/adult-adolescent-adam-1-c32fd954-thumb.webp	/media/shadow-garden/covers/adult-adolescent-adam-1-c32fd954-thumb.webp
OK	https://shadowgarden-bon.pages.dev/media/shadow-garden/covers/adult-adolescent-adam-2-75ff5db7-detail.webp	/media/shadow-garden/covers/adult-adolescent-adam-2-75ff5db7-detail.webp
OK	https://shadowgarden-bon.pages.dev/media/shadow-garden/covers/adult-adolescent-adam-2-75ff5db7-thumb.webp	/media/shadow-garden/covers/adult-adolescent-adam-2-75ff5db7-thumb.webp
OK	https://shadowgarden-bon.pages.dev/media/shadow-garden/covers/adult-adolescent-adam-3-6fde0034-detail.webp	/media/shadow-garden/covers/adult-adolescent-adam-3-6fde0034-detail.webp
OK	https://shadowgarden-bon.pages.dev/media/shadow-garden/covers/adult-adolescent-adam-3-6fde0034-thumb.webp	/media/shadow-garden/covers/adult-adolescent-adam-3-6fde0034-thumb.webp
OK	https://shadowgarden-bon.pages.dev/media/shadow-garden/covers/adult-adolescent-adam-4-9a10ad77-detail.webp	/media/shadow-garden/covers/adult-adolescent-adam-4-9a10ad77-detail.webp
OK	https://shadowgarden-bon.pages.dev/media/shadow-garden/covers/adult-adolescent-adam-4-9a10ad77-thumb.webp	/media/shadow-garden/covers/adult-adolescent-adam-4-9a10ad77-thumb.webp
OK	https://shadowgarden-bon.pages.dev/media/shadow-garden/covers/adult-adolescent-adam-5-006057c7-detail.webp	/media/shadow-garden/covers/adult-adolescent-adam-5-006057c7-detail.webp
OK	https://shadowgarden-bon.pages.dev/media/shadow-garden/covers/adult-adolescent-adam-5-006057c7-thumb.webp	/media/shadow-garden/covers/adult-adolescent-adam-5-006057c7-thumb.webp
FAILED	https://shadowgarden-bon.pages.dev/assets/js/reader/bookUrl,%20location.href	/assets/js/reader/bookUrl,%20location.href
OK	https://shadowgarden-bon.pages.dev/assets/js/reader/navigation-state.js	/assets/js/reader/navigation-state.js
FAILED	https://shadowgarden-bon.pages.dev/assets/js/reader/raw,doc?.baseURI%7C%7Clocation.href	/assets/js/reader/raw,doc
FAILED	https://shadowgarden-bon.pages.dev/assets/js/reader/seriesId	/assets/js/reader/seriesId
FAILED	https://shadowgarden-bon.pages.dev/assets/js/reader/session?.adult	/assets/js/reader/session
FAILED	https://shadowgarden-bon.pages.dev/assets/js/reader/bookId,seriesId	/assets/js/reader/bookId,seriesId
FAILED	https://shadowgarden-bon.pages.dev/assets/js/reader/bookId,seriesId,%7Brestart:true%7D	/assets/js/reader/bookId,seriesId,%7Brestart:true%7D
